order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
e9b62e170c02345bb0f5e96bdc417a4a,ed6342171b201b20252bddd4d1fb7749,delivered,6/2/2018 20:36,6/2/2018 20:51,7/2/2018 20:33,16/2/2018 23:09,2/3/2018 0:00
39d12e8a24d51d8b1202939fadf3df78,81cee629e18a05e1b07469e13bdffc5d,delivered,4/2/2018 20:24,4/2/2018 20:35,7/2/2018 22:48,10/2/2018 16:39,1/3/2018 0:00
50bce5188c17c3b120c5c3117c156a64,3cc90f58e7f853c7b50c1ae7af1e70cf,delivered,7/2/2018 21:28,7/2/2018 22:30,14/2/2018 17:55,19/2/2018 19:40,5/3/2018 0:00
befb5a47055c761fb52d876ae90724b6,16eea50d8e5db016deda7008a9c6d5d6,delivered,6/2/2018 21:27,7/2/2018 7:10,9/2/2018 14:21,28/2/2018 18:13,13/3/2018 0:00
668bd37bba51d3c2a919f037ce6194f1,2c2bcf944b97315ce5d725bab871fbf1,delivered,5/2/2018 11:43,6/2/2018 3:48,8/2/2018 12:56,20/2/2018 21:49,2/3/2018 0:00
af2359d82e9c9faf082ef72d57250a80,1b3ada300061b03f4944c669e5030ca0,delivered,7/2/2018 18:32,7/2/2018 18:50,9/2/2018 2:07,20/2/2018 16:39,8/3/2018 0:00
49e9a33958600b70cd7167fa011317ef,5b52bf026f62860b9ca706652f1426c9,delivered,4/2/2018 22:23,6/2/2018 5:31,6/2/2018 18:16,16/2/2018 19:29,21/2/2018 0:00
e650080e8d5ef14f87c849fa64fdbc85,c7dea15609f6f9f847e5ab841d72d8d4,delivered,5/2/2018 18:08,5/2/2018 18:30,6/2/2018 21:07,8/2/2018 17:08,21/2/2018 0:00
20fcd5f81a0ec6102a9e4f1bd4c7c403,18c65fe1c2079dacf02a25262bd0db07,delivered,6/2/2018 4:36,8/2/2018 7:49,8/2/2018 21:07,23/2/2018 17:58,2/3/2018 0:00
0fbefb255e8b51bd1a45f97a0700532b,1bcc46352683959810be50c962a27ee2,delivered,5/2/2018 8:23,5/2/2018 8:35,6/2/2018 22:17,26/2/2018 23:22,5/3/2018 0:00
b7bef020492af2903362c33783ad4e38,3272b3a88f6571ec59d75e7201a34255,delivered,7/2/2018 7:18,7/2/2018 7:30,14/2/2018 21:38,21/2/2018 14:27,9/3/2018 0:00
91d3db538cfff9a4f1cd5d5ad9481b05,93398976408677d44139e085d01c41a3,delivered,1/2/2018 16:32,1/2/2018 16:57,5/2/2018 11:06,6/2/2018 23:52,19/2/2018 0:00
fd220bb11ef8a046fef08e7c51f11651,e323284f8ca0cc5bffa175c126763fbb,delivered,4/2/2018 19:12,4/2/2018 19:28,5/2/2018 17:22,14/2/2018 19:08,2/3/2018 0:00
2a0a79550fc18171ae34cf327fc5f0e3,4f9675da7ff641600aeedd867377ae1f,delivered,3/2/2018 19:16,4/2/2018 0:09,8/2/2018 0:32,27/2/2018 17:33,5/3/2018 0:00
2996e4479715a9de3500ce7837eefde4,f0e1d545436cc1cdebe8ddda010d8f01,delivered,3/2/2018 20:50,3/2/2018 21:10,7/2/2018 20:54,27/2/2018 13:05,28/3/2018 0:00
759a74a7a49e86fff1f0f615c2bea8a1,85dc702fd88ac534aa11356c9705d1e5,delivered,2/2/2018 15:03,2/2/2018 15:27,3/2/2018 0:42,20/2/2018 0:42,1/3/2018 0:00
335ae7f3583e6d3fd006643ffe9d41de,56e1d4d5a04884acd78f783c866d5720,delivered,4/2/2018 13:21,4/2/2018 13:35,5/2/2018 20:25,14/2/2018 20:12,21/2/2018 0:00
cc4857fe4fa6ced8926e873eafe6f7eb,24faa267f7266151ef33094457227c55,delivered,3/2/2018 13:28,3/2/2018 13:35,6/2/2018 11:39,21/2/2018 22:45,9/3/2018 0:00
7d8db373393c49a61b22e4688965988e,ad7a465c17f982816cdb4e6c5a71c58c,delivered,2/2/2018 23:14,2/2/2018 23:29,5/2/2018 23:34,20/2/2018 0:12,5/3/2018 0:00
8ef9db017c57bd5bf1ee83358817d049,49bf065bf2bf468bb3f9e47c29a522e7,delivered,5/2/2018 15:34,7/2/2018 2:52,14/2/2018 21:23,16/2/2018 20:42,21/2/2018 0:00
104681815892bd134ae796335dcc1e9e,177c6768f6918ca4002b8c16b4205221,delivered,5/2/2018 17:11,5/2/2018 17:33,6/2/2018 17:11,9/2/2018 20:14,2/3/2018 0:00
c635b7e8fb0f2db9ddb1481111af5996,91007e89826460cdcba05e2201ba13bc,delivered,7/2/2018 22:06,7/2/2018 23:09,8/2/2018 22:32,11/2/2018 14:58,23/2/2018 0:00
4c5c035bb0cad9e1d11415f3d74d6751,ad02ea72fea6c2bd4706e9a36ea06517,delivered,6/2/2018 21:37,6/2/2018 21:50,8/2/2018 21:54,14/2/2018 20:34,22/2/2018 0:00
8c81e36bea73764b1c079c3920f6879f,fc8606c4aaf0a4a24dd76f0c2467cbd6,delivered,5/2/2018 14:28,7/2/2018 3:10,7/2/2018 20:28,1/3/2018 14:23,12/3/2018 0:00
67b5c82e01dc9ea4d82fbd3d51e41bae,8706792f42471bcdcea286b14842b5df,delivered,5/2/2018 19:14,5/2/2018 19:30,19/2/2018 17:38,11/4/2018 19:19,16/3/2018 0:00
59ad2910ac1515ca2b7aee1754686306,5bc60d44810934427ba9965878717888,delivered,1/2/2018 14:30,1/2/2018 14:53,7/2/2018 17:47,14/2/2018 21:41,19/2/2018 0:00
6fd7c56d216a3e027f694eb725797c07,3f1e103d6039a322717941265fe39dfc,delivered,6/2/2018 15:38,6/2/2018 15:50,7/2/2018 18:48,1/3/2018 2:21,8/3/2018 0:00
fe4ee6f5250415b2264eac9693949e2f,f0506d417d677f27a31385b606bac44a,delivered,2/2/2018 10:33,6/2/2018 4:32,9/2/2018 19:08,15/2/2018 18:08,20/2/2018 0:00
7940121491c0b1c3b7dae6f2b1f77e4b,fdbc7516376d14a129da25bdfc80b3a5,delivered,6/2/2018 0:23,7/2/2018 2:55,7/2/2018 19:52,1/3/2018 20:12,6/3/2018 0:00
41a1702de429a9f03364932da1ff1986,477dbe012cf30f41f78e400b11aa5013,delivered,4/2/2018 18:10,4/2/2018 18:29,8/2/2018 15:43,25/2/2018 20:35,5/3/2018 0:00
ea2807ad7bffe18961ac7306291d2392,48171d7e9a0a97b4c88b7ff2aeff44c4,delivered,5/2/2018 23:32,6/2/2018 16:51,7/2/2018 16:08,15/2/2018 20:35,2/3/2018 0:00
6ab034fbfc2c4ebf80075ed18002c809,803082b330e9d081431dba0fcc677d37,delivered,5/2/2018 11:21,6/2/2018 4:32,9/2/2018 22:52,20/2/2018 23:23,1/3/2018 0:00
c5aaa563ef4b0fd289de861d637f5a37,c92151364b3cd5e56e211b390cec952b,delivered,1/2/2018 16:57,3/2/2018 2:53,5/2/2018 19:53,20/2/2018 12:13,2/3/2018 0:00
502070fa8a16306454d031307381a7de,c23fb30a729329aaf217f168be86abd8,delivered,4/2/2018 19:53,4/2/2018 20:24,5/2/2018 20:26,8/2/2018 14:18,21/2/2018 0:00
21713fc60242d920d3fba8a37dcaf0e9,bd37d48dfe13bc5dca2f604aa27a5e84,delivered,3/2/2018 13:33,3/2/2018 13:49,6/2/2018 15:29,21/2/2018 21:03,13/3/2018 0:00
76ae7f8d0104f4808d4a93f4b81661d7,279b18bebb145265c6490f1de02cd947,delivered,3/2/2018 12:34,3/2/2018 13:20,5/2/2018 16:42,15/2/2018 0:26,1/3/2018 0:00
983e5d2c468a86ae94f71d9f99277cb5,7b6c23de3037071d2b6b35fd19365405,delivered,2/2/2018 20:06,3/2/2018 20:10,5/2/2018 17:52,20/2/2018 20:14,26/2/2018 0:00
32480f4d114e9973ef4fbd57631274f9,515adc59bbf7e0a839eeccc8fa006947,delivered,6/2/2018 10:00,6/2/2018 10:15,7/2/2018 20:53,1/3/2018 23:17,9/3/2018 0:00
0a8bacdc71ec2a99fcc75baf60f64439,4fccee164a7c9613fbf6978a9c4cb72b,delivered,5/2/2018 16:33,5/2/2018 17:15,8/2/2018 22:18,19/2/2018 20:38,2/3/2018 0:00
4de5fd2214f866d3b08daaad2a23a43b,56aaadf044875a37e12aa5344823d7fb,delivered,5/2/2018 15:45,5/2/2018 15:56,6/2/2018 17:38,7/3/2018 14:23,9/3/2018 0:00
2890d3fdedd4ebbfddbff344d0c11ac6,94539db12c46bcec8a87e6a805fe9c64,delivered,5/2/2018 17:26,5/2/2018 17:49,6/2/2018 21:07,19/2/2018 23:59,1/3/2018 0:00
5bb2ac7aebe3947d94881867c1bb4056,f7092f992a8e74e9599d32afb7aa2e06,delivered,6/2/2018 10:25,8/2/2018 7:35,14/2/2018 10:56,1/3/2018 17:22,12/3/2018 0:00
a799d21b017742b6c8cac13998fd6ee2,79844317129f35eb854adc7b9ef9ce39,delivered,2/2/2018 17:04,6/2/2018 4:32,6/2/2018 18:28,22/2/2018 23:26,20/2/2018 0:00
54ba13fda17f8cf8f1f57095a2c7c026,59b1ec87fa0a8d2c630672eee38b8ce2,delivered,3/2/2018 13:07,3/2/2018 13:30,6/2/2018 22:16,18/2/2018 12:11,8/3/2018 0:00
1b6a788631ffacdc9cd90eef210a7e23,aefe27ce4b6b675bfb6f1c67265a86ab,delivered,5/2/2018 20:52,6/2/2018 5:31,6/2/2018 18:48,19/2/2018 22:39,8/3/2018 0:00
1e54e64066c85e4c0b929c0dde6bec3b,535a05f4c66c1ebb2b8c6a537a7f2149,delivered,1/2/2018 19:56,1/2/2018 20:13,2/2/2018 18:09,14/2/2018 17:38,6/3/2018 0:00
d140c5b480983e0915994896a6598f90,4e4e6c98c0968478a88162703c77e21a,delivered,5/2/2018 12:55,5/2/2018 13:10,7/2/2018 18:05,8/2/2018 16:05,23/2/2018 0:00
bf96351a058bdba11dcdb09a1ff86612,386563f8bf52f347e146f6215bb2682d,delivered,4/2/2018 21:44,4/2/2018 21:55,6/2/2018 1:28,14/2/2018 19:31,5/3/2018 0:00
5d0878aacb99275519d63933d82cacdf,fb5daac77831c1a8947d7228df0ef463,delivered,3/2/2018 12:00,3/2/2018 12:14,7/2/2018 17:07,14/2/2018 21:18,6/3/2018 0:00
b372525f79a03a4f4c7f33e311e3a6eb,782a7072b467728c3864ec0c6a0b0abd,delivered,6/2/2018 9:21,6/2/2018 10:00,7/2/2018 17:12,19/4/2018 19:22,7/3/2018 0:00
837227f97fa1b842e41273e07cf3e350,1670077ca7c7b54aa21bd2943304c1d0,delivered,3/2/2018 12:29,3/2/2018 12:50,5/2/2018 22:37,21/2/2018 17:28,1/3/2018 0:00
5985f136ead106b6ca5c2bf3f76b5874,2a8d9f1d2d99d0e67e6ef28ec7f55589,delivered,5/2/2018 20:36,5/2/2018 20:50,9/2/2018 16:13,23/2/2018 21:51,5/3/2018 0:00
f104090fcd96c0b2ca8f9d818127ccf5,fb52eb341179dfe943f35912b96505e8,delivered,2/2/2018 14:13,2/2/2018 14:51,8/2/2018 23:08,14/2/2018 14:06,2/3/2018 0:00
337a9f67f1a66c4e9a9734911c1bf2ee,10091d0f711745db12815a7935577e26,delivered,2/2/2018 18:33,2/2/2018 19:31,5/2/2018 22:44,8/2/2018 17:07,20/2/2018 0:00
3d049d4e04d4059ddd54c8c8044ccb60,8a015b4fa3389fdb62c03a8c012af27a,delivered,3/2/2018 10:22,6/2/2018 5:31,14/2/2018 21:21,23/2/2018 19:07,1/3/2018 0:00
a2cdb45b86dd3f134e347de049aa78d7,c2746c0ec6e8b732c9a0f7d6a187cca3,delivered,6/2/2018 21:26,7/2/2018 3:09,7/2/2018 22:23,14/2/2018 17:57,12/3/2018 0:00
1830ac545c2b9909d6c6e107924faa80,078f0224b486abd1118e85fc9d4d3dc6,delivered,4/2/2018 18:49,4/2/2018 19:09,5/2/2018 23:53,21/2/2018 19:38,12/3/2018 0:00
75785442e7f4f3aee6dcdd92fd9328ba,c6ab84872f21f56c05e6c4ce5d7b9d18,delivered,6/2/2018 0:19,7/2/2018 0:10,7/2/2018 22:48,15/2/2018 18:18,2/3/2018 0:00
c6bed32ec59710413b8be74ee0ebbe15,cd71087548bba0befcd43b78e0d2e022,delivered,1/2/2018 21:22,1/2/2018 21:35,2/2/2018 17:50,15/2/2018 17:31,6/3/2018 0:00
8f8e380dbdb2877ac4a3f814a564b4a2,2850ef646d59b526f9bc0b08588490f1,delivered,1/2/2018 16:41,1/2/2018 17:31,5/2/2018 13:09,14/2/2018 21:53,23/2/2018 0:00
827c335f35a0906e59bf916172a0ee83,74c07917bc496c2218310d61c8f15535,delivered,5/2/2018 19:10,5/2/2018 19:30,6/2/2018 16:26,16/2/2018 20:29,1/3/2018 0:00
f86c5ed7048ac10eb88ec21c00f71892,5aa9e4fdd4dfd20959cad2d772509598,delivered,7/2/2018 11:36,7/2/2018 11:55,8/2/2018 17:46,26/2/2018 12:42,6/3/2018 0:00
0f6fb6d733b3a9e800c8aa92abf81584,fe790c996b162e9fb690b54ca141f061,delivered,7/2/2018 11:57,7/2/2018 12:10,8/2/2018 20:12,10/2/2018 9:56,23/2/2018 0:00
e6025a47a96bbe025dbef66fe043a310,7c4eb97cc786cd7b33980a0c1183989c,delivered,2/2/2018 9:44,2/2/2018 9:55,6/2/2018 1:41,21/2/2018 13:15,7/3/2018 0:00
183cecca240ae6ddec6d9271f3522ef1,4d822468039185d96e7cca30c68df266,delivered,3/2/2018 16:28,6/2/2018 4:32,8/2/2018 20:29,22/2/2018 23:05,8/3/2018 0:00
c7077af9c2e19b516a79690cab23a96d,555cc3325655e6de190f2ecebf14110c,delivered,6/2/2018 19:35,6/2/2018 20:31,9/2/2018 23:18,14/2/2018 22:21,22/2/2018 0:00
b289f5ff8eeb0ac36ba7d2b507767d44,64054fd2cd8632880c7ed98487b58b6b,delivered,4/2/2018 16:10,6/2/2018 4:32,6/2/2018 21:04,23/2/2018 22:04,6/3/2018 0:00
d3aae1141577275792d2c2b724f49819,70bbf6c3c79d50bbe43fff88f778a647,delivered,5/2/2018 17:57,5/2/2018 18:15,6/2/2018 21:33,8/2/2018 3:07,21/2/2018 0:00
3c69501ebecddb728391d2803da61bc9,b04a99794ac85a91811678bfec0b441f,delivered,1/2/2018 23:32,3/2/2018 2:53,6/2/2018 18:28,22/2/2018 1:28,26/2/2018 0:00
a5ab79112c78debd4b955110537a446c,3944f41fac367b589b94741981b484d5,delivered,1/2/2018 18:25,2/2/2018 8:11,3/2/2018 1:26,15/2/2018 23:12,2/3/2018 0:00
31ea9af161fd3c77c3c621aa178bcb34,9381a17913f55392171d9e4604289cf0,delivered,3/2/2018 2:53,3/2/2018 3:10,5/2/2018 19:48,16/2/2018 19:58,5/3/2018 0:00
769ee88b70cbfc6217691388204f9911,c2f08a07a69c93173acf6b383999eb75,delivered,4/2/2018 10:09,6/2/2018 5:31,7/2/2018 21:23,20/2/2018 19:08,6/3/2018 0:00
f3a5594ec1dbbdb286b45516754c5655,bf05af44d2e0d83ff0e0e0613347519c,delivered,6/2/2018 15:33,7/2/2018 15:30,7/2/2018 23:52,8/2/2018 23:04,22/2/2018 0:00
9f8a5df991c57d29150d67467ebb5001,9e22d6ed7fdeefac7bddebb2612ca0d4,delivered,2/2/2018 10:58,3/2/2018 2:53,6/2/2018 20:33,11/2/2018 16:37,2/3/2018 0:00
4e1bb70e4b6fb08b9ddb86c7ade82354,91453e7ca56963be1899bf47df4be342,delivered,7/2/2018 18:50,9/2/2018 10:11,9/2/2018 18:28,22/2/2018 23:25,5/3/2018 0:00
6ef341a08828373038644f3749b9904e,b928a0080b89749b0b35f574ec9975a9,delivered,7/2/2018 18:58,8/2/2018 7:35,8/2/2018 19:43,17/2/2018 14:08,6/3/2018 0:00
0a38b7de941db65679a11a300f782703,77d28992bf7402c72a47860078040901,delivered,6/2/2018 14:25,7/2/2018 11:55,20/2/2018 18:13,22/2/2018 3:36,22/2/2018 0:00
fb5e4008a881e833a86044a9eefe0c61,2a95ea6560ef2b9abee6e807cc371a5a,delivered,7/2/2018 0:55,8/2/2018 7:35,9/2/2018 22:12,24/2/2018 2:51,9/3/2018 0:00
17a26e220cbf382a115a06e6ca2d227d,050302e24b5fbdcd27170334fce45f0c,delivered,3/2/2018 11:34,3/2/2018 11:48,6/2/2018 22:48,26/2/2018 23:29,14/3/2018 0:00
8605ba0cd3f683fd896ca81e73049457,ba2cc716ccf1cd5146cc1372fe0fc165,delivered,4/2/2018 18:45,4/2/2018 19:09,8/2/2018 22:09,10/2/2018 17:04,21/2/2018 0:00
10dd28056d3f546596690c33f28d7c8a,458223e3ead20abf2817f7ec7a91f4ff,delivered,3/2/2018 9:29,3/2/2018 9:51,6/2/2018 20:59,16/2/2018 1:08,8/3/2018 0:00
f188abfc38ef0d8d57378756a27a12ff,bc088899d0ff99a04ac52d4be2265f92,delivered,1/2/2018 15:57,1/2/2018 16:15,5/2/2018 23:13,19/2/2018 16:44,5/3/2018 0:00
37b9ae736e1038316332953137270003,f67ec457fd8fe9c46d977349219d81a3,delivered,1/2/2018 20:39,1/2/2018 20:53,2/2/2018 19:18,5/2/2018 10:54,22/2/2018 0:00
577c26f685d23908780f49ca3c5026be,b800b81c8b628fcc01ad98570e8b8715,delivered,7/2/2018 0:44,8/2/2018 7:50,14/2/2018 18:28,14/3/2018 21:12,19/3/2018 0:00
b28eb422b41546e8ec8ab86afc836294,2dfbbbecae42828587b832a3c4d4a893,delivered,5/2/2018 19:24,5/2/2018 19:35,16/2/2018 0:57,22/2/2018 21:18,1/3/2018 0:00
e53182bbd948b07916ff86a2b55978d7,463b9e51b7530105dbaf4649dd8edf99,delivered,2/2/2018 13:47,2/2/2018 14:51,6/2/2018 21:26,16/2/2018 15:25,2/3/2018 0:00
0646e0e4885dd8c69dddd6b2742b3b1b,c1f4934a2867529428088c9305287625,delivered,7/2/2018 14:58,7/2/2018 15:11,8/2/2018 23:22,21/2/2018 16:28,13/3/2018 0:00
460e7c2c52aecac706c288aab6a044a0,29ab23f8178580030437fa4cf68111c0,delivered,1/2/2018 17:11,2/2/2018 2:54,2/2/2018 17:44,23/2/2018 22:51,6/3/2018 0:00
2d77b47ff17df295a7840798969a2e30,ce538ad75403e0407318e318df5550e1,delivered,5/2/2018 9:00,5/2/2018 16:52,7/2/2018 21:04,16/2/2018 17:35,1/3/2018 0:00
eec7f369423b033e549c02f3c5381205,32cef4bdd6bfa50612d81dc77a93b131,delivered,6/2/2018 20:44,8/2/2018 10:10,15/2/2018 20:42,27/2/2018 16:35,12/7/2018 0:00
aad79b33466dbbe92bc7c1b9499ad365,ba922aa3fbd49b96cfece364f92bdb8b,delivered,6/2/2018 15:10,6/2/2018 16:11,7/2/2018 0:03,21/2/2018 21:37,6/3/2018 0:00
48a6a2ea9e635b0f27e8211023213a25,6d22de51ac143b9d3c0f64d53788ea12,delivered,5/2/2018 20:43,5/2/2018 20:50,7/2/2018 21:21,27/2/2018 22:25,13/3/2018 0:00
30b74a76659e17e592e4b869927fdcc8,3d4f7591976731bcb263b498f1c61a1b,delivered,1/2/2018 17:19,2/2/2018 17:15,5/2/2018 19:33,6/2/2018 17:13,19/2/2018 0:00
7cb684204f6e5b3df6e066a7b2249706,2e23eff24c84bd8b13dbbba9ccf75b6a,delivered,6/2/2018 15:41,6/2/2018 16:11,9/2/2018 21:09,19/2/2018 22:07,8/3/2018 0:00
b320ff6cbe5f9230cf9a32aee56823d7,53d06430f86702fff55edf6b93b75d76,delivered,2/2/2018 9:54,2/2/2018 10:15,5/2/2018 13:14,22/2/2018 1:25,6/3/2018 0:00
06556f76bd21201c0deb015022757aa8,fb10dfd11e28e35c964ac8ba36c7690d,delivered,1/2/2018 21:17,1/2/2018 21:32,2/2/2018 18:46,19/2/2018 18:42,9/3/2018 0:00
173d1ec97bb46f172b91b0a6c8a1537d,877b95e5cf3befb670d923578f765b35,delivered,1/2/2018 20:23,1/2/2018 20:35,5/2/2018 17:51,14/2/2018 19:43,6/3/2018 0:00
faca7576168f770d89c21539ff07c9de,bcc64a6caa016f05ccc877acbedddcc4,delivered,2/2/2018 14:32,2/2/2018 15:31,5/2/2018 21:33,19/2/2018 23:33,7/3/2018 0:00
30ed55219f6cfed61bd93856516e44d8,172fc6a9f374b1266be8137c56c5be3b,delivered,5/2/2018 11:31,5/2/2018 11:51,9/2/2018 16:56,15/2/2018 16:28,21/2/2018 0:00
8a9ac22fb6bfbcd5b5a0e0f111fc7b04,54da822bc6ee174188b34d160c0c0ff8,delivered,3/2/2018 18:21,3/2/2018 20:10,15/2/2018 0:35,19/2/2018 16:49,22/2/2018 0:00
29e364dfcbd17d9ebd50456ac1cdd335,4b4e11c84fed713098490bfed5839f33,delivered,5/2/2018 22:14,5/2/2018 22:30,6/2/2018 21:07,17/2/2018 14:08,5/3/2018 0:00
2d9d56fc9b7bd4d074391577ac282706,fdf4c60c463da690eb528d6120be147d,delivered,1/2/2018 21:12,1/2/2018 21:32,5/2/2018 23:15,19/2/2018 15:39,7/3/2018 0:00
87b314ae9dc134ce22cac9d7d3be2678,e3673d5b4a29bd3532b284fcf945c4de,delivered,4/2/2018 15:50,4/2/2018 16:09,8/2/2018 0:28,9/2/2018 13:15,21/2/2018 0:00
bcb07f342ee49373aba52b75c41515c2,af7fb1aecf06b1415f21521ac9a8c13e,delivered,4/2/2018 4:04,4/2/2018 4:15,5/2/2018 23:12,24/2/2018 14:54,9/3/2018 0:00
b89c9e2ac77ef9607ebb358648a5b1df,422bf34195aae2cfd8ffb97d6faccaa7,delivered,7/2/2018 13:50,7/2/2018 14:10,8/2/2018 19:54,19/2/2018 18:56,14/3/2018 0:00
5297d2383ed2427349be6b01e151ddf7,af9b97ed135fd52d2ada64faf8a659a5,delivered,7/2/2018 9:24,7/2/2018 9:35,7/2/2018 20:09,22/2/2018 19:06,8/3/2018 0:00
2315c6b3f23fdb4ea2dfeaa8f865dc50,826e35bc02d6756a7248bfa8f8fae2cf,delivered,1/2/2018 15:08,1/2/2018 15:34,2/2/2018 20:45,14/2/2018 19:28,2/3/2018 0:00
e088317b8ae2544100b69e8e3dd0d3c5,83fecb7abdc00fe32d516ec12625ff01,delivered,3/2/2018 19:47,4/2/2018 0:09,5/2/2018 17:14,20/2/2018 20:09,12/3/2018 0:00
84a82cb26c0c8d39d352cc2912a91d99,e8a66f71ad5ec868c9dee1236ea13cf7,delivered,7/2/2018 12:20,7/2/2018 12:35,9/2/2018 16:28,15/2/2018 22:19,5/3/2018 0:00
a939c9ef7e0c882d536f3f6235b3515b,dbb1c3c263d6de50cc802113fc0a8484,delivered,7/2/2018 18:21,7/2/2018 18:35,8/2/2018 22:33,9/2/2018 20:47,23/2/2018 0:00
b32d875309c45ab9e5217b42c8b9e070,f22dd3455fe4aa5f8f9b54df99d4bce8,delivered,5/2/2018 18:11,5/2/2018 18:30,8/2/2018 22:53,27/2/2018 22:12,13/3/2018 0:00
c51603ecc4ee580792fb5970c88b2421,4336b966ce28726a90ca0dfc3accdfac,delivered,7/2/2018 10:29,7/2/2018 10:50,8/2/2018 19:39,24/2/2018 14:42,8/3/2018 0:00
72cf33fff7bb8bd500f48fba15e3d3b8,289b34096f3531130889189eb2f4a372,delivered,4/2/2018 23:26,4/2/2018 23:35,8/2/2018 21:36,14/2/2018 19:16,26/2/2018 0:00
c5f102432d2d19f7bb18da99dc9456f2,a76f96039659c775b20e3c92888f4aa5,delivered,2/2/2018 14:58,2/2/2018 15:18,3/2/2018 14:43,7/2/2018 19:51,26/2/2018 0:00
ebf78ae12a9ecd09503c7d2f5c46e77b,f40e11fcab48bea5f847eff467a841a0,delivered,4/2/2018 17:11,4/2/2018 17:29,5/2/2018 18:13,16/2/2018 2:43,8/3/2018 0:00
5f156d65bf7998fce0ebdb3a046e78a3,aae8fcc018dceb4958fd6d509b6b6434,delivered,3/2/2018 18:10,3/2/2018 22:49,6/2/2018 1:18,28/2/2018 12:53,8/3/2018 0:00
90f554c89892c8a1cb25b9c27ebacfbc,077b8386d9cb1fa9cab7a5b561c4bf90,delivered,7/2/2018 14:57,7/2/2018 15:11,14/2/2018 22:08,27/2/2018 17:48,5/3/2018 0:00
1600c77ccd20164d6da4e2285d3ced92,51b4fb94719b87aea1f164b9640212da,delivered,2/2/2018 15:16,2/2/2018 15:30,8/2/2018 18:18,20/2/2018 1:39,2/3/2018 0:00
ea869217e833b69a06a197ebf6bb762d,07a13922ff9bce298cdd61bef4c98fbe,delivered,6/2/2018 17:08,6/2/2018 17:32,19/2/2018 22:28,12/3/2018 10:55,19/3/2018 0:00
dacb5451d8212730dc1a84aa53330a58,043f84c471d1141aa553fc893c6fa14c,delivered,6/2/2018 12:12,7/2/2018 2:55,7/2/2018 16:48,15/3/2018 13:38,13/3/2018 0:00
8217a590b5344050a87f2e38d9aa0cf7,b6b56e9f292d6bee01d74ee5dd2e4b73,delivered,3/2/2018 22:21,3/2/2018 22:35,5/2/2018 18:41,15/2/2018 1:37,6/3/2018 0:00
cb4b8586416200f4f78647bb9b690543,bd46ef0523578ea078328cf1e798a4b9,delivered,5/2/2018 18:42,5/2/2018 18:55,7/2/2018 23:04,14/2/2018 20:07,21/2/2018 0:00
31a8766241a787028fc15329259dd644,38feb76a2d5be48d28f3cb600f7ae220,delivered,1/2/2018 10:08,1/2/2018 10:15,5/2/2018 19:24,14/2/2018 18:29,26/2/2018 0:00
9698ef73f56e1b499f56bf40ef93b0a0,98f6d35d8cb5a1d8a803cf8d474767a7,delivered,2/2/2018 22:07,2/2/2018 22:30,5/2/2018 22:56,10/2/2018 13:04,26/2/2018 0:00
08c30c203ecbdda69311c1dba85abfa6,b780a7d8b32ede7bd4edd751c7765172,delivered,5/2/2018 18:54,5/2/2018 19:10,7/2/2018 0:15,8/3/2018 22:28,5/3/2018 0:00
1779a7a77ac96ef5beebc0e30b9243cb,3908618aced0fee488ae029c752415f0,delivered,4/2/2018 19:17,4/2/2018 19:30,5/2/2018 19:42,19/2/2018 19:43,13/3/2018 0:00
ccb6a32d73d67e9bc5000d01bf776b52,1bf99cf832342c829e425a2c1a0848fb,delivered,1/2/2018 14:59,2/2/2018 2:54,8/2/2018 23:25,14/2/2018 21:40,23/2/2018 0:00
3bfcb67badce1259bcc45c6fd1daafdb,cafd195f26f4ca44012b5ceee8cc5b8b,delivered,7/2/2018 20:01,7/2/2018 20:15,9/2/2018 21:41,14/2/2018 12:08,6/3/2018 0:00
7d63f6eebe0dba6fbe9a8c9b5d11aa96,bf00c57dea34fb09f3156995b583f6a8,delivered,2/2/2018 14:42,2/2/2018 15:17,6/2/2018 16:18,10/2/2018 16:05,26/2/2018 0:00
9b7d6205af920c44be164e65895c4262,992399e000066a051a942f33f4501830,delivered,5/2/2018 12:16,5/2/2018 12:30,5/2/2018 20:57,16/2/2018 11:17,8/3/2018 0:00
7307b10c1d2a536f3f07f18be33d9de7,a58271108e349e574b143bfd78c21e02,delivered,7/2/2018 22:21,7/2/2018 23:32,27/2/2018 22:49,6/4/2018 22:32,8/3/2018 0:00
b93abe6c29d3e10323f13afd27ffa9d9,7ca7b39b4d4978ef0a4709d4fd022801,delivered,5/2/2018 16:02,5/2/2018 16:15,7/2/2018 0:09,17/2/2018 16:08,6/3/2018 0:00
384b106622904903b1b9425b14f7dd0c,b730b5bb73f94addc7bb956258e7b422,delivered,1/2/2018 5:53,2/2/2018 5:51,2/2/2018 17:44,5/2/2018 17:45,19/2/2018 0:00
c33c7bd863246588e74b5371477857ff,cd5099b0fc495ab22cd35f7a060e395b,delivered,2/2/2018 17:24,2/2/2018 17:35,6/2/2018 23:16,17/2/2018 15:47,1/3/2018 0:00
bfad36ec8c862bac39b68d9490a76052,3aea78863339fe213efa7be1ed4299e2,delivered,6/2/2018 14:01,7/2/2018 13:55,7/2/2018 22:48,1/3/2018 23:08,9/3/2018 0:00
